pm10,date (Europe/London)
21,2025-12-04 19:49:11.302000+00:00
21,2025-12-04 19:49:09.271000+00:00
21,2025-12-04 19:49:07.289000+00:00
21,2025-12-04 19:49:05.271000+00:00
21,2025-12-04 19:49:03.316000+00:00
21,2025-12-04 19:49:01.299000+00:00
21,2025-12-04 19:48:59.274000+00:00
21,2025-12-04 19:48:57.376000+00:00
26,2025-12-04 19:48:55.263000+00:00
26,2025-12-04 19:48:53.315000+00:00
26,2025-12-04 19:48:51.416000+00:00
26,2025-12-04 19:48:49.323000+00:00
26,2025-12-04 19:48:47.266000+00:00
26,2025-12-04 19:48:45.260000+00:00
26,2025-12-04 19:48:43.279000+00:00
26,2025-12-04 19:48:41.260000+00:00
21,2025-12-04 19:48:39.302000+00:00
21,2025-12-04 19:48:37.326000+00:00
21,2025-12-04 19:48:35.427000+00:00
21,2025-12-04 19:48:33.271000+00:00
21,2025-12-04 19:48:31.432000+00:00
21,2025-12-04 19:48:29.322000+00:00
21,2025-12-04 19:48:27.361000+00:00
21,2025-12-04 19:48:25.290000+00:00
23,2025-12-04 19:48:23.295000+00:00
23,2025-12-04 19:48:21.276000+00:00
23,2025-12-04 19:48:19.310000+00:00
23,2025-12-04 19:48:17.287000+00:00
23,2025-12-04 19:48:15.277000+00:00
23,2025-12-04 19:48:13.294000+00:00
23,2025-12-04 19:48:11.273000+00:00
23,2025-12-04 19:48:09.384000+00:00
25,2025-12-04 19:48:07.266000+00:00
25,2025-12-04 19:48:05.340000+00:00
25,2025-12-04 19:48:03.279000+00:00
23,2025-12-04 19:48:01.475000+00:00
23,2025-12-04 19:47:59.319000+00:00
23,2025-12-04 19:47:57.299000+00:00
23,2025-12-04 19:47:55.297000+00:00
23,2025-12-04 19:47:53.263000+00:00
22,2025-12-04 19:47:51.345000+00:00
22,2025-12-04 19:47:49.326000+00:00
22,2025-12-04 19:47:47.282000+00:00
20,2025-12-04 19:47:45.302000+00:00
20,2025-12-04 19:47:43.305000+00:00
20,2025-12-04 19:47:41.289000+00:00
20,2025-12-04 19:47:39.383000+00:00
20,2025-12-04 19:47:37.330000+00:00
20,2025-12-04 19:47:35.275000+00:00
20,2025-12-04 19:47:33.390000+00:00
20,2025-12-04 19:47:31.294000+00:00
21,2025-12-04 19:47:29.277000+00:00
21,2025-12-04 19:47:27.274000+00:00
21,2025-12-04 19:47:25.283000+00:00
21,2025-12-04 19:47:23.285000+00:00
21,2025-12-04 19:47:21.280000+00:00
22,2025-12-04 19:47:19.356000+00:00
22,2025-12-04 19:47:17.274000+00:00
22,2025-12-04 19:47:15.267000+00:00
26,2025-12-04 19:47:13.286000+00:00
26,2025-12-04 19:47:11.297000+00:00
26,2025-12-04 19:47:09.276000+00:00
26,2025-12-04 19:47:07.313000+00:00
26,2025-12-04 19:47:05.305000+00:00
25,2025-12-04 19:47:03.297000+00:00
25,2025-12-04 19:47:01.352000+00:00
25,2025-12-04 19:46:59.283000+00:00
25,2025-12-04 19:46:57.306000+00:00
25,2025-12-04 19:46:55.310000+00:00
25,2025-12-04 19:46:53.272000+00:00
25,2025-12-04 19:46:51.268000+00:00
25,2025-12-04 19:46:49.337000+00:00
23,2025-12-04 19:46:47.291000+00:00
23,2025-12-04 19:46:45.346000+00:00
23,2025-12-04 19:46:43.332000+00:00
21,2025-12-04 19:46:41.262000+00:00
21,2025-12-04 19:46:39.273000+00:00
21,2025-12-04 19:46:37.278000+00:00
21,2025-12-04 19:46:35.265000+00:00
21,2025-12-04 19:46:33.309000+00:00
20,2025-12-04 19:46:31.278000+00:00
20,2025-12-04 19:46:29.318000+00:00
20,2025-12-04 19:46:27.261000+00:00
22,2025-12-04 19:46:25.347000+00:00
22,2025-12-04 19:46:23.274000+00:00
22,2025-12-04 19:46:21.299000+00:00
22,2025-12-04 19:46:19.312000+00:00
22,2025-12-04 19:46:17.298000+00:00
23,2025-12-04 19:46:15.282000+00:00
23,2025-12-04 19:46:13.316000+00:00
23,2025-12-04 19:46:11.311000+00:00
27,2025-12-04 19:46:09.295000+00:00
27,2025-12-04 19:46:07.280000+00:00
27,2025-12-04 19:46:05.271000+00:00
27,2025-12-04 19:46:03.304000+00:00
27,2025-12-04 19:46:01.269000+00:00
26,2025-12-04 19:45:59.358000+00:00
26,2025-12-04 19:45:57.263000+00:00
26,2025-12-04 19:45:55.296000+00:00
23,2025-12-04 19:45:53.333000+00:00
23,2025-12-04 19:45:51.494000+00:00
23,2025-12-04 19:45:49.338000+00:00
23,2025-12-04 19:45:47.267000+00:00
23,2025-12-04 19:45:45.299000+00:00
22,2025-12-04 19:45:43.332000+00:00
22,2025-12-04 19:45:41.265000+00:00
22,2025-12-04 19:45:39.369000+00:00
22,2025-12-04 19:45:37.283000+00:00
22,2025-12-04 19:45:35.282000+00:00
22,2025-12-04 19:45:33.271000+00:00
22,2025-12-04 19:45:31.297000+00:00
22,2025-12-04 19:45:29.264000+00:00
23,2025-12-04 19:45:27.289000+00:00
23,2025-12-04 19:45:25.290000+00:00
23,2025-12-04 19:45:23.317000+00:00
23,2025-12-04 19:45:21.284000+00:00
23,2025-12-04 19:45:19.283000+00:00
23,2025-12-04 19:45:17.434000+00:00
23,2025-12-04 19:45:15.264000+00:00
23,2025-12-04 19:45:13.311000+00:00
28,2025-12-04 19:45:11.277000+00:00
28,2025-12-04 19:45:09.305000+00:00
28,2025-12-04 19:45:07.270000+00:00
28,2025-12-04 19:45:05.274000+00:00
28,2025-12-04 19:45:03.267000+00:00
28,2025-12-04 19:45:01.263000+00:00
28,2025-12-04 19:44:59.264000+00:00
28,2025-12-04 19:44:57.328000+00:00
27,2025-12-04 19:44:55.287000+00:00
27,2025-12-04 19:44:53.275000+00:00
27,2025-12-04 19:44:51.271000+00:00
27,2025-12-04 19:44:49.319000+00:00
27,2025-12-04 19:44:47.276000+00:00
27,2025-12-04 19:44:45.397000+00:00
27,2025-12-04 19:44:43.275000+00:00
27,2025-12-04 19:44:41.289000+00:00
26,2025-12-04 19:44:39.269000+00:00
26,2025-12-04 19:44:37.281000+00:00
26,2025-12-04 19:44:35.296000+00:00
26,2025-12-04 19:44:33.277000+00:00
26,2025-12-04 19:44:31.308000+00:00
26,2025-12-04 19:44:29.305000+00:00
26,2025-12-04 19:44:27.285000+00:00
26,2025-12-04 19:44:25.272000+00:00
24,2025-12-04 19:44:23.271000+00:00
24,2025-12-04 19:44:21.268000+00:00
24,2025-12-04 19:44:19.272000+00:00
24,2025-12-04 19:44:17.359000+00:00
24,2025-12-04 19:44:15.267000+00:00
24,2025-12-04 19:44:13.273000+00:00
24,2025-12-04 19:44:11.272000+00:00
24,2025-12-04 19:44:09.265000+00:00
22,2025-12-04 19:44:07.263000+00:00
22,2025-12-04 19:44:05.270000+00:00
22,2025-12-04 19:44:03.277000+00:00
22,2025-12-04 19:44:01.309000+00:00
22,2025-12-04 19:43:59.327000+00:00
22,2025-12-04 19:43:57.307000+00:00
22,2025-12-04 19:43:55.301000+00:00
22,2025-12-04 19:43:53.345000+00:00
25,2025-12-04 19:43:51.356000+00:00
25,2025-12-04 19:43:49.264000+00:00
25,2025-12-04 19:43:47.416000+00:00
25,2025-12-04 19:43:45.261000+00:00
25,2025-12-04 19:43:43.276000+00:00
25,2025-12-04 19:43:41.270000+00:00
25,2025-12-04 19:43:39.462000+00:00
25,2025-12-04 19:43:37.285000+00:00
29,2025-12-04 19:43:35.269000+00:00
29,2025-12-04 19:43:33.313000+00:00
29,2025-12-04 19:43:31.317000+00:00
29,2025-12-04 19:43:29.346000+00:00
29,2025-12-04 19:43:27.297000+00:00
29,2025-12-04 19:43:25.370000+00:00
29,2025-12-04 19:43:23.267000+00:00
29,2025-12-04 19:43:21.271000+00:00
26,2025-12-04 19:43:19.288000+00:00
26,2025-12-04 19:43:17.272000+00:00
26,2025-12-04 19:43:15.314000+00:00
26,2025-12-04 19:43:13.266000+00:00
26,2025-12-04 19:43:11.334000+00:00
26,2025-12-04 19:43:09.272000+00:00
26,2025-12-04 19:43:07.263000+00:00
26,2025-12-04 19:43:05.290000+00:00
28,2025-12-04 19:43:03.272000+00:00
28,2025-12-04 19:43:01.271000+00:00
28,2025-12-04 19:42:59.304000+00:00
28,2025-12-04 19:42:57.283000+00:00
28,2025-12-04 19:42:55.343000+00:00
29,2025-12-04 19:42:53.288000+00:00
29,2025-12-04 19:42:51.268000+00:00
29,2025-12-04 19:42:49.272000+00:00
30,2025-12-04 19:42:47.264000+00:00
30,2025-12-04 19:42:45.265000+00:00
30,2025-12-04 19:42:43.263000+00:00
30,2025-12-04 19:42:41.290000+00:00
30,2025-12-04 19:42:39.332000+00:00
29,2025-12-04 19:42:37.288000+00:00
29,2025-12-04 19:42:35.320000+00:00
29,2025-12-04 19:42:33.268000+00:00
24,2025-12-04 19:42:31.264000+00:00
24,2025-12-04 19:42:29.283000+00:00
24,2025-12-04 19:42:27.407000+00:00
24,2025-12-04 19:42:25.320000+00:00
24,2025-12-04 19:42:23.294000+00:00
26,2025-12-04 19:42:21.279000+00:00
26,2025-12-04 19:42:19.281000+00:00
26,2025-12-04 19:42:17.267000+00:00
27,2025-12-04 19:42:15.286000+00:00
27,2025-12-04 19:42:13.269000+00:00
27,2025-12-04 19:42:11.340000+00:00
27,2025-12-04 19:42:09.288000+00:00
30,2025-12-04 19:42:07.310000+00:00
30,2025-12-04 19:42:05.298000+00:00
30,2025-12-04 19:42:03.282000+00:00
30,2025-12-04 19:42:01.362000+00:00
29,2025-12-04 19:41:59.310000+00:00
29,2025-12-04 19:41:57.351000+00:00
29,2025-12-04 19:41:55.319000+00:00
29,2025-12-04 19:41:53.298000+00:00
27,2025-12-04 19:41:51.304000+00:00
25,2025-12-04 19:41:49.327000+00:00
25,2025-12-04 19:41:47.299000+00:00
25,2025-12-04 19:41:45.293000+00:00
29,2025-12-04 19:41:43.288000+00:00
29,2025-12-04 19:41:41.287000+00:00
29,2025-12-04 19:41:39.272000+00:00
29,2025-12-04 19:41:37.264000+00:00
30,2025-12-04 19:41:35.414000+00:00
29,2025-12-04 19:41:33.310000+00:00
29,2025-12-04 19:41:31.300000+00:00
29,2025-12-04 19:41:29.298000+00:00
27,2025-12-04 19:41:27.271000+00:00
27,2025-12-04 19:41:25.293000+00:00
27,2025-12-04 19:41:23.340000+00:00
27,2025-12-04 19:41:21.273000+00:00
25,2025-12-04 19:41:19.326000+00:00
26,2025-12-04 19:41:17.298000+00:00
26,2025-12-04 19:41:15.281000+00:00
26,2025-12-04 19:41:13.264000+00:00
26,2025-12-04 19:41:11.269000+00:00
26,2025-12-04 19:41:09.424000+00:00
26,2025-12-04 19:41:07.306000+00:00
26,2025-12-04 19:41:05.362000+00:00
26,2025-12-04 19:41:03.309000+00:00
25,2025-12-04 19:41:01.317000+00:00
25,2025-12-04 19:40:59.323000+00:00
25,2025-12-04 19:40:57.269000+00:00
25,2025-12-04 19:40:55.511000+00:00
25,2025-12-04 19:40:53.324000+00:00
27,2025-12-04 19:40:51.299000+00:00
27,2025-12-04 19:40:49.276000+00:00
27,2025-12-04 19:40:47.265000+00:00
25,2025-12-04 19:40:45.319000+00:00
25,2025-12-04 19:40:43.266000+00:00
25,2025-12-04 19:40:41.299000+00:00
25,2025-12-04 19:40:39.324000+00:00
25,2025-12-04 19:40:37.303000+00:00
26,2025-12-04 19:40:35.268000+00:00
26,2025-12-04 19:40:33.288000+00:00
26,2025-12-04 19:40:31.382000+00:00
26,2025-12-04 19:40:29.335000+00:00
26,2025-12-04 19:40:27.298000+00:00
28,2025-12-04 19:40:25.275000+00:00
28,2025-12-04 19:40:23.284000+00:00
28,2025-12-04 19:40:21.311000+00:00
25,2025-12-04 19:40:19.288000+00:00
25,2025-12-04 19:40:17.302000+00:00
25,2025-12-04 19:40:15.339000+00:00
27,2025-12-04 19:40:13.279000+00:00
27,2025-12-04 19:40:11.410000+00:00
29,2025-12-04 19:40:09.331000+00:00
29,2025-12-04 19:40:07.306000+00:00
29,2025-12-04 19:40:05.329000+00:00
26,2025-12-04 19:40:03.363000+00:00
26,2025-12-04 19:40:01.290000+00:00
26,2025-12-04 19:39:59.270000+00:00
28,2025-12-04 19:39:57.264000+00:00
26,2025-12-04 19:39:55.303000+00:00
28,2025-12-04 19:39:53.497000+00:00
28,2025-12-04 19:39:51.266000+00:00
28,2025-12-04 19:39:49.266000+00:00
27,2025-12-04 19:39:47.354000+00:00
27,2025-12-04 19:39:45.281000+00:00
27,2025-12-04 19:39:43.268000+00:00
27,2025-12-04 19:39:41.325000+00:00
27,2025-12-04 19:39:39.274000+00:00
27,2025-12-04 19:39:37.317000+00:00
27,2025-12-04 19:39:35.382000+00:00
27,2025-12-04 19:39:33.332000+00:00
29,2025-12-04 19:39:31.270000+00:00
29,2025-12-04 19:39:29.302000+00:00
29,2025-12-04 19:39:27.279000+00:00
29,2025-12-04 19:39:25.319000+00:00
29,2025-12-04 19:39:23.306000+00:00
29,2025-12-04 19:39:21.378000+00:00
29,2025-12-04 19:39:19.383000+00:00
29,2025-12-04 19:39:17.267000+00:00
34,2025-12-04 19:39:15.289000+00:00
34,2025-12-04 19:39:13.309000+00:00
34,2025-12-04 19:39:11.275000+00:00
34,2025-12-04 19:39:09.303000+00:00
35,2025-12-04 19:39:07.304000+00:00
29,2025-12-04 19:39:05.358000+00:00
29,2025-12-04 19:39:03.273000+00:00
29,2025-12-04 19:39:01.313000+00:00
29,2025-12-04 19:38:59.289000+00:00
29,2025-12-04 19:38:57.272000+00:00
29,2025-12-04 19:38:55.272000+00:00
27,2025-12-04 19:38:53.307000+00:00
28,2025-12-04 19:38:51.274000+00:00
29,2025-12-04 19:38:49.292000+00:00
29,2025-12-04 19:38:47.273000+00:00
29,2025-12-04 19:38:45.298000+00:00
29,2025-12-04 19:38:43.287000+00:00
29,2025-12-04 19:38:41.304000+00:00
29,2025-12-04 19:38:39.346000+00:00
28,2025-12-04 19:38:37.294000+00:00
27,2025-12-04 19:38:35.267000+00:00
18,2025-12-04 19:38:33.325000+00:00
18,2025-12-04 19:38:31.324000+00:00
0,2025-12-04 19:38:29.279000+00:00
28,2025-12-04 19:36:41.543000+00:00
28,2025-12-04 19:36:39.702000+00:00
28,2025-12-04 19:36:37.569000+00:00
28,2025-12-04 19:36:35.631000+00:00
28,2025-12-04 19:36:33.699000+00:00
31,2025-12-04 19:36:31.559000+00:00
29,2025-12-04 19:36:29.563000+00:00
29,2025-12-04 19:36:27.542000+00:00
29,2025-12-04 19:36:25.559000+00:00
29,2025-12-04 19:36:23.564000+00:00
29,2025-12-04 19:36:21.545000+00:00
29,2025-12-04 19:36:19.624000+00:00
29,2025-12-04 19:36:17.551000+00:00
29,2025-12-04 19:36:15.565000+00:00
29,2025-12-04 19:36:13.558000+00:00
35,2025-12-04 19:36:11.548000+00:00
35,2025-12-04 19:36:09.554000+00:00
35,2025-12-04 19:36:07.550000+00:00
35,2025-12-04 19:36:05.595000+00:00
35,2025-12-04 19:36:03.560000+00:00
35,2025-12-04 19:36:01.547000+00:00
35,2025-12-04 19:35:59.546000+00:00
35,2025-12-04 19:35:57.619000+00:00
35,2025-12-04 19:35:55.643000+00:00
34,2025-12-04 19:35:53.542000+00:00
34,2025-12-04 19:35:51.563000+00:00
34,2025-12-04 19:35:49.618000+00:00
34,2025-12-04 19:35:47.569000+00:00
34,2025-12-04 19:35:45.612000+00:00
34,2025-12-04 19:35:43.542000+00:00
34,2025-12-04 19:35:41.546000+00:00
34,2025-12-04 19:35:39.568000+00:00
35,2025-12-04 19:35:37.604000+00:00
33,2025-12-04 19:35:35.691000+00:00
33,2025-12-04 19:35:33.591000+00:00
33,2025-12-04 19:35:31.605000+00:00
33,2025-12-04 19:35:29.593000+00:00
33,2025-12-04 19:35:27.545000+00:00
33,2025-12-04 19:35:25.551000+00:00
33,2025-12-04 19:35:23.543000+00:00
33,2025-12-04 19:35:21.553000+00:00
32,2025-12-04 19:35:19.553000+00:00
28,2025-12-04 19:35:17.568000+00:00
28,2025-12-04 19:35:15.557000+00:00
28,2025-12-04 19:35:13.596000+00:00
28,2025-12-04 19:35:11.583000+00:00
28,2025-12-04 19:35:09.591000+00:00
28,2025-12-04 19:35:07.549000+00:00
28,2025-12-04 19:35:05.582000+00:00
28,2025-12-04 19:35:03.628000+00:00
31,2025-12-04 19:35:01.554000+00:00
29,2025-12-04 19:34:59.550000+00:00
29,2025-12-04 19:34:57.547000+00:00
29,2025-12-04 19:34:55.910000+00:00
29,2025-12-04 19:34:53.911000+00:00
29,2025-12-04 19:34:51.943000+00:00
29,2025-12-04 19:34:49.915000+00:00
29,2025-12-04 19:34:47.957000+00:00
29,2025-12-04 19:34:45.946000+00:00
31,2025-12-04 19:34:43.917000+00:00
30,2025-12-04 19:34:41.915000+00:00
30,2025-12-04 19:34:39.917000+00:00
30,2025-12-04 19:34:38.020000+00:00
30,2025-12-04 19:34:35.923000+00:00
30,2025-12-04 19:34:33.970000+00:00
30,2025-12-04 19:34:31.911000+00:00
30,2025-12-04 19:34:29.915000+00:00
30,2025-12-04 19:34:27.971000+00:00
30,2025-12-04 19:34:25.950000+00:00
24,2025-12-04 19:34:23.914000+00:00
24,2025-12-04 19:34:21.912000+00:00
24,2025-12-04 19:34:20.001000+00:00
24,2025-12-04 19:34:17.999000+00:00
24,2025-12-04 19:34:15.974000+00:00
24,2025-12-04 19:34:13.923000+00:00
24,2025-12-04 19:34:11.933000+00:00
24,2025-12-04 19:34:09.910000+00:00
20,2025-12-04 19:34:07.918000+00:00
22,2025-12-04 19:34:05.911000+00:00
22,2025-12-04 19:34:03.914000+00:00
22,2025-12-04 19:34:01.972000+00:00
22,2025-12-04 19:33:59.916000+00:00
22,2025-12-04 19:33:57.941000+00:00
22,2025-12-04 19:33:55.927000+00:00
22,2025-12-04 19:33:53.975000+00:00
22,2025-12-04 19:33:51.975000+00:00
22,2025-12-04 19:33:49.935000+00:00
22,2025-12-04 19:33:47.967000+00:00
22,2025-12-04 19:33:45.930000+00:00
22,2025-12-04 19:33:43.928000+00:00
22,2025-12-04 19:33:41.927000+00:00
22,2025-12-04 19:33:39.921000+00:00
22,2025-12-04 19:33:38.004000+00:00
22,2025-12-04 19:33:35.940000+00:00
22,2025-12-04 19:33:33.943000+00:00
22,2025-12-04 19:33:31.916000+00:00
22,2025-12-04 19:33:29.915000+00:00
22,2025-12-04 19:33:27.942000+00:00
22,2025-12-04 19:33:25.941000+00:00
22,2025-12-04 19:33:23.911000+00:00
22,2025-12-04 19:33:21.914000+00:00
22,2025-12-04 19:33:19.998000+00:00
22,2025-12-04 19:33:17.911000+00:00
22,2025-12-04 19:33:15.924000+00:00
22,2025-12-04 19:33:13.925000+00:00
22,2025-12-04 19:33:11.966000+00:00
22,2025-12-04 19:33:10.082000+00:00
22,2025-12-04 19:33:07.973000+00:00
22,2025-12-04 19:33:05.956000+00:00
22,2025-12-04 19:33:03.910000+00:00
22,2025-12-04 19:33:02.015000+00:00
22,2025-12-04 19:32:59.917000+00:00
22,2025-12-04 19:32:57.961000+00:00
22,2025-12-04 19:32:55.994000+00:00
22,2025-12-04 19:32:53.971000+00:00
22,2025-12-04 19:32:51.957000+00:00
22,2025-12-04 19:32:49.997000+00:00
22,2025-12-04 19:32:47.915000+00:00
22,2025-12-04 19:32:45.948000+00:00
22,2025-12-04 19:32:43.935000+00:00
22,2025-12-04 19:32:41.976000+00:00
22,2025-12-04 19:32:39.961000+00:00
22,2025-12-04 19:32:37.914000+00:00
22,2025-12-04 19:32:35.943000+00:00
22,2025-12-04 19:32:33.931000+00:00
22,2025-12-04 19:32:31.932000+00:00
22,2025-12-04 19:32:29.911000+00:00
22,2025-12-04 19:32:27.930000+00:00
22,2025-12-04 19:32:25.927000+00:00
22,2025-12-04 19:32:23.976000+00:00
22,2025-12-04 19:32:21.944000+00:00
22,2025-12-04 19:32:19.942000+00:00
22,2025-12-04 19:32:17.918000+00:00
22,2025-12-04 19:32:16.096000+00:00
22,2025-12-04 19:32:13.921000+00:00
22,2025-12-04 19:32:11.922000+00:00
22,2025-12-04 19:32:09.914000+00:00
22,2025-12-04 19:32:07.936000+00:00
22,2025-12-04 19:32:05.944000+00:00
22,2025-12-04 19:32:03.910000+00:00
22,2025-12-04 19:32:01.914000+00:00
22,2025-12-04 19:31:59.956000+00:00
22,2025-12-04 19:31:57.951000+00:00
22,2025-12-04 19:31:55.912000+00:00
22,2025-12-04 19:31:53.944000+00:00
22,2025-12-04 19:31:51.930000+00:00
22,2025-12-04 19:31:49.913000+00:00
22,2025-12-04 19:31:48.027000+00:00
22,2025-12-04 19:31:45.968000+00:00
22,2025-12-04 19:31:43.913000+00:00
22,2025-12-04 19:31:41.913000+00:00
22,2025-12-04 19:31:39.917000+00:00
22,2025-12-04 19:31:38.012000+00:00
22,2025-12-04 19:31:35.911000+00:00
22,2025-12-04 19:31:34.056000+00:00
22,2025-12-04 19:31:31.996000+00:00
22,2025-12-04 19:31:29.976000+00:00
22,2025-12-04 19:31:27.980000+00:00
22,2025-12-04 19:31:25.989000+00:00
22,2025-12-04 19:31:23.941000+00:00
22,2025-12-04 19:31:21.933000+00:00
22,2025-12-04 19:31:19.922000+00:00
22,2025-12-04 19:31:17.922000+00:00
22,2025-12-04 19:31:15.980000+00:00
22,2025-12-04 19:31:13.948000+00:00
22,2025-12-04 19:31:11.995000+00:00
22,2025-12-04 19:31:09.952000+00:00
22,2025-12-04 19:31:07.947000+00:00
22,2025-12-04 19:31:06.032000+00:00
22,2025-12-04 19:31:03.919000+00:00
22,2025-12-04 19:31:01.979000+00:00
22,2025-12-04 19:30:59.991000+00:00
22,2025-12-04 19:30:57.988000+00:00
22,2025-12-04 19:30:55.918000+00:00
22,2025-12-04 19:30:53.999000+00:00
22,2025-12-04 19:30:52.030000+00:00
22,2025-12-04 19:30:49.969000+00:00
22,2025-12-04 19:30:47.924000+00:00
22,2025-12-04 19:30:45.941000+00:00
22,2025-12-04 19:30:43.972000+00:00
22,2025-12-04 19:30:41.971000+00:00
22,2025-12-04 19:30:39.940000+00:00
22,2025-12-04 19:30:38.042000+00:00
22,2025-12-04 19:30:36.050000+00:00
22,2025-12-04 19:30:33.919000+00:00
22,2025-12-04 19:30:31.979000+00:00
22,2025-12-04 19:30:29.939000+00:00
22,2025-12-04 19:30:27.938000+00:00
22,2025-12-04 19:30:25.914000+00:00
22,2025-12-04 19:30:24.005000+00:00
22,2025-12-04 19:30:21.952000+00:00
22,2025-12-04 19:30:19.971000+00:00
22,2025-12-04 19:30:17.917000+00:00
22,2025-12-04 19:30:15.913000+00:00
22,2025-12-04 19:30:13.955000+00:00
22,2025-12-04 19:30:11.925000+00:00
22,2025-12-04 19:30:09.933000+00:00
22,2025-12-04 19:30:07.951000+00:00
22,2025-12-04 19:30:05.927000+00:00
22,2025-12-04 19:30:03.919000+00:00
22,2025-12-04 19:30:01.989000+00:00
22,2025-12-04 19:29:59.975000+00:00
22,2025-12-04 19:29:58.016000+00:00
22,2025-12-04 19:29:55.935000+00:00
22,2025-12-04 19:29:53.914000+00:00
22,2025-12-04 19:29:51.970000+00:00
22,2025-12-04 19:29:49.923000+00:00
22,2025-12-04 19:29:47.987000+00:00
22,2025-12-04 19:29:45.925000+00:00
22,2025-12-04 19:29:43.918000+00:00
22,2025-12-04 19:29:41.934000+00:00
22,2025-12-04 19:29:39.945000+00:00
22,2025-12-04 19:29:37.920000+00:00
22,2025-12-04 19:29:35.927000+00:00
22,2025-12-04 19:29:33.915000+00:00
22,2025-12-04 19:29:31.913000+00:00
22,2025-12-04 19:29:29.914000+00:00
22,2025-12-04 19:29:27.933000+00:00
22,2025-12-04 19:29:25.929000+00:00
22,2025-12-04 19:29:23.963000+00:00
22,2025-12-04 19:29:22.012000+00:00
22,2025-12-04 19:29:19.985000+00:00
22,2025-12-04 19:29:17.960000+00:00
22,2025-12-04 19:29:15.917000+00:00
22,2025-12-04 19:29:13.914000+00:00
22,2025-12-04 19:29:11.914000+00:00
22,2025-12-04 19:29:09.932000+00:00
22,2025-12-04 19:29:07.983000+00:00
22,2025-12-04 19:29:05.915000+00:00
22,2025-12-04 19:29:03.997000+00:00
22,2025-12-04 19:29:01.915000+00:00
22,2025-12-04 19:29:00.023000+00:00
22,2025-12-04 19:28:57.938000+00:00
22,2025-12-04 19:28:55.973000+00:00
22,2025-12-04 19:28:53.913000+00:00
22,2025-12-04 19:28:52.073000+00:00
22,2025-12-04 19:28:49.914000+00:00
22,2025-12-04 19:28:47.933000+00:00
22,2025-12-04 19:28:45.963000+00:00
22,2025-12-04 19:28:43.946000+00:00
22,2025-12-04 19:28:41.914000+00:00
22,2025-12-04 19:28:39.916000+00:00
22,2025-12-04 19:28:37.941000+00:00
22,2025-12-04 19:28:35.923000+00:00
22,2025-12-04 19:28:33.960000+00:00
22,2025-12-04 19:28:31.924000+00:00
22,2025-12-04 19:28:29.914000+00:00
22,2025-12-04 19:28:27.958000+00:00
22,2025-12-04 19:28:25.920000+00:00
22,2025-12-04 19:28:23.975000+00:00
22,2025-12-04 19:28:21.944000+00:00
22,2025-12-04 19:28:19.952000+00:00
22,2025-12-04 19:28:17.957000+00:00
22,2025-12-04 19:28:15.938000+00:00
22,2025-12-04 19:28:13.971000+00:00
34,2025-12-04 19:28:12.220000+00:00
22,2025-12-04 19:28:11.935000+00:00
22,2025-12-04 19:28:09.954000+00:00
22,2025-12-04 19:28:07.978000+00:00
22,2025-12-04 19:28:05.918000+00:00
